county,town,office,party,candidate,votes
,Lyndeborough,Congressional District 2,R,Jim Lawrence,491
,Lyndeborough,Congressional District 2,D,Ann McLane Kuster,470
,Lyndeborough,Congressional District 2,IND,John J. Babiarz,76
,Lyndeborough,Congressional District 2,,Scatter,
,Marlborough,Congressional District 2,R,Jim Lawrence,378
,Marlborough,Congressional District 2,D,Ann McLane Kuster,714
,Marlborough,Congressional District 2,IND,John J. Babiarz,40
,Marlborough,Congressional District 2,,Scatter,1
,Marlow,Congressional District 2,R,Jim Lawrence,185
,Marlow,Congressional District 2,D,Ann McLane Kuster,224
,Marlow,Congressional District 2,IND,John J. Babiarz,28
,Marlow,Congressional District 2,,Scatter,1
,Martin's Location,Congressional District 2,R,Jim Lawrence,--
,Martin's Location,Congressional District 2,D,Ann McLane Kuster,--
,Martin's Location,Congressional District 2,IND,John J. Babiarz,
,Martin's Location,Congressional District 2,,Scatter,--
,Mason,Congressional District 2,R,Jim Lawrence,452
,Mason,Congressional District 2,D,Ann McLane Kuster,313
,Mason,Congressional District 2,IND,John J. Babiarz,56
,Mason,Congressional District 2,,Scatter,
,Milan,Congressional District 2,R,Jim Lawrence,321
,Milan,Congressional District 2,D,Ann McLane Kuster,368
,Milan,Congressional District 2,IND,John J. Babiarz,39
,Milan,Congressional District 2,,Scatter,
,Milford,Congressional District 2,R,Jim Lawrence,3730
,Milford,Congressional District 2,D,Ann McLane Kuster,3647
,Milford,Congressional District 2,IND,John J. Babiarz,525
,Milford,Congressional District 2,,Scatter,2
,Millsfield,Congressional District 2,R,Jim Lawrence,16
,Millsfield,Congressional District 2,D,Ann McLane Kuster,4
,Millsfield,Congressional District 2,IND,John J. Babiarz,1
,Millsfield,Congressional District 2,,Scatter,
,Monroe,Congressional District 2,R,Jim Lawrence,279
,Monroe,Congressional District 2,D,Ann McLane Kuster,181
,Monroe,Congressional District 2,IND,John J. Babiarz,21
,Monroe,Congressional District 2,,Scatter,
,Mont Vernon,Congressional District 2,R,Jim Lawrence,732
,Mont Vernon,Congressional District 2,D,Ann McLane Kuster,714
,Mont Vernon,Congressional District 2,IND,John J. Babiarz,62
,Mont Vernon,Congressional District 2,,Scatter,2
,Nashua - Ward 1,Congressional District 2,R,Jim Lawrence,2502
,Nashua - Ward 1,Congressional District 2,D,Ann McLane Kuster,2791
,Nashua - Ward 1,Congressional District 2,IND,John J. Babiarz,218
,Nashua - Ward 1,Congressional District 2,,Scatter,2
,Nashua - Ward 2,Congressional District 2,R,Jim Lawrence,1979
,Nashua - Ward 2,Congressional District 2,D,Ann McLane Kuster,2356
,Nashua - Ward 2,Congressional District 2,IND,John J. Babiarz,250
,Nashua - Ward 2,Congressional District 2,,Scatter,3
,Nashua - Ward 3,Congressional District 2,R,Jim Lawrence,1775
,Nashua - Ward 3,Congressional District 2,D,Ann McLane Kuster,2308
,Nashua - Ward 3,Congressional District 2,IND,John J. Babiarz,254
,Nashua - Ward 3,Congressional District 2,,Scatter,5
,Nashua - Ward 4,Congressional District 2,R,Jim Lawrence,993
,Nashua - Ward 4,Congressional District 2,D,Ann McLane Kuster,2006
,Nashua - Ward 4,Congressional District 2,IND,John J. Babiarz,196
,Nashua - Ward 4,Congressional District 2,,Scatter,3
,Nashua - Ward 5,Congressional District 2,R,Jim Lawrence,2538
,Nashua - Ward 5,Congressional District 2,D,Ann McLane Kuster,2671
,Nashua - Ward 5,Congressional District 2,IND,John J. Babiarz,196
,Nashua - Ward 5,Congressional District 2,,Scatter,5
,Nashua - Ward 6,Congressional District 2,R,Jim Lawrence,1514
,Nashua - Ward 6,Congressional District 2,D,Ann McLane Kuster,2223
,Nashua - Ward 6,Congressional District 2,IND,John J. Babiarz,261
,Nashua - Ward 6,Congressional District 2,,Scatter,14
,Nashua - Ward 7,Congressional District 2,R,Jim Lawrence,1585
,Nashua - Ward 7,Congressional District 2,D,Ann McLane Kuster,2151
,Nashua - Ward 7,Congressional District 2,IND,John J. Babiarz,198
,Nashua - Ward 7,Congressional District 2,,Scatter,7
,Nashua - Ward 8,Congressional District 2,R,Jim Lawrence,2026
,Nashua - Ward 8,Congressional District 2,D,Ann McLane Kuster,2555
,Nashua - Ward 8,Congressional District 2,IND,John J. Babiarz,208
,Nashua - Ward 8,Congressional District 2,,Scatter,4
,Nashua - Ward 9,Congressional District 2,R,Jim Lawrence,2219
,Nashua - Ward 9,Congressional District 2,D,Ann McLane Kuster,2578
,Nashua - Ward 9,Congressional District 2,IND,John J. Babiarz,216
,Nashua - Ward 9,Congressional District 2,,Scatter,2
,Nelson,Congressional District 2,R,Jim Lawrence,147
,Nelson,Congressional District 2,D,Ann McLane Kuster,265
,Nelson,Congressional District 2,IND,John J. Babiarz,15
,Nelson,Congressional District 2,,Scatter,
,New Boston,Congressional District 2,R,Jim Lawrence,1798
,New Boston,Congressional District 2,D,Ann McLane Kuster,1338
,New Boston,Congressional District 2,IND,John J. Babiarz,180
,New Boston,Congressional District 2,,Scatter,
,New Ipswich,Congressional District 2,R,Jim Lawrence,1801
,New Ipswich,Congressional District 2,D,Ann McLane Kuster,762
,New Ipswich,Congressional District 2,IND,John J. Babiarz,168
,New Ipswich,Congressional District 2,,Scatter,1
,New London,Congressional District 2,R,Jim Lawrence,1200
,New London,Congressional District 2,D,Ann McLane Kuster,1608
,New London,Congressional District 2,IND,John J. Babiarz,111
,New London,Congressional District 2,,Scatter,3
,Newbury,Congressional District 2,R,Jim Lawrence,682
,Newbury,Congressional District 2,D,Ann McLane Kuster,588
,Newbury,Congressional District 2,IND,John J. Babiarz,57
,Newbury,Congressional District 2,,Scatter,
,Newport,Congressional District 2,R,Jim Lawrence,1475
,Newport,Congressional District 2,D,Ann McLane Kuster,1199
,Newport,Congressional District 2,IND,John J. Babiarz,181
,Newport,Congressional District 2,,Scatter,
,Northfield,Congressional District 2,R,Jim Lawrence,1141
,Northfield,Congressional District 2,D,Ann McLane Kuster,980
,Northfield,Congressional District 2,IND,John J. Babiarz,141
,Northfield,Congressional District 2,,Scatter,5
,Northumberland,Congressional District 2,R,Jim Lawrence,433
,Northumberland,Congressional District 2,D,Ann McLane Kuster,476
,Northumberland,Congressional District 2,IND,John J. Babiarz,43
,Northumberland,Congressional District 2,,Scatter,
,Northwood,Congressional District 2,R,Jim Lawrence,1308
,Northwood,Congressional District 2,D,Ann McLane Kuster,1063
,Northwood,Congressional District 2,IND,John J. Babiarz,155
,Northwood,Congressional District 2,,Scatter,2
,Odell,Congressional District 2,R,Jim Lawrence,--
,Odell,Congressional District 2,D,Ann McLane Kuster,--
,Odell,Congressional District 2,IND,John J. Babiarz,
,Odell,Congressional District 2,,Scatter,--
,Orange,Congressional District 2,R,Jim Lawrence,73
,Orange,Congressional District 2,D,Ann McLane Kuster,85
,Orange,Congressional District 2,IND,John J. Babiarz,12
,Orange,Congressional District 2,,Scatter,
,Orford,Congressional District 2,R,Jim Lawrence,272
,Orford,Congressional District 2,D,Ann McLane Kuster,419
,Orford,Congressional District 2,IND,John J. Babiarz,27
,Orford,Congressional District 2,,Scatter,
,Pelham,Congressional District 2,R,Jim Lawrence,4156
,Pelham,Congressional District 2,D,Ann McLane Kuster,2722
,Pelham,Congressional District 2,IND,John J. Babiarz,344
,Pelham,Congressional District 2,,Scatter,7
,Pembroke,Congressional District 2,R,Jim Lawrence,1764
,Pembroke,Congressional District 2,D,Ann McLane Kuster,1875
,Pembroke,Congressional District 2,IND,John J. Babiarz,242
,Pembroke,Congressional District 2,,Scatter,7
,Peterborough,Congressional District 2,R,Jim Lawrence,1256
,Peterborough,Congressional District 2,D,Ann McLane Kuster,2365
,Peterborough,Congressional District 2,IND,John J. Babiarz,165
,Peterborough,Congressional District 2,,Scatter,2
,Piermont,Congressional District 2,R,Jim Lawrence,166
,Piermont,Congressional District 2,D,Ann McLane Kuster,207
,Piermont,Congressional District 2,IND,John J. Babiarz,14
,Piermont,Congressional District 2,,Scatter,
,Pinkham's Grant,Congressional District 2,R,Jim Lawrence,1
,Pinkham's Grant,Congressional District 2,D,Ann McLane Kuster,3
,Pinkham's Grant,Congressional District 2,IND,John J. Babiarz,0
,Pinkham's Grant,Congressional District 2,,Scatter,--
,Pittsburg,Congressional District 2,R,Jim Lawrence,290
,Pittsburg,Congressional District 2,D,Ann McLane Kuster,146
,Pittsburg,Congressional District 2,IND,John J. Babiarz,13
,Pittsburg,Congressional District 2,,Scatter,
,Pittsfield,Congressional District 2,R,Jim Lawrence,990
,Pittsfield,Congressional District 2,D,Ann McLane Kuster,736
,Pittsfield,Congressional District 2,IND,John J. Babiarz,127
,Pittsfield,Congressional District 2,,Scatter,
,Plainfield,Congressional District 2,R,Jim Lawrence,487
,Plainfield,Congressional District 2,D,Ann McLane Kuster,924
,Plainfield,Congressional District 2,IND,John J. Babiarz,50
,Plainfield,Congressional District 2,,Scatter,
,Plymouth,Congressional District 2,R,Jim Lawrence,1343
,Plymouth,Congressional District 2,D,Ann McLane Kuster,2055
,Plymouth,Congressional District 2,IND,John J. Babiarz,231
,Plymouth,Congressional District 2,,Scatter,8
,Randolph,Congressional District 2,R,Jim Lawrence,84
,Randolph,Congressional District 2,D,Ann McLane Kuster,164
,Randolph,Congressional District 2,IND,John J. Babiarz,6
,Randolph,Congressional District 2,,Scatter,
,Richmond,Congressional District 2,R,Jim Lawrence,327
,Richmond,Congressional District 2,D,Ann McLane Kuster,271
,Richmond,Congressional District 2,IND,John J. Babiarz,46
,Richmond,Congressional District 2,,Scatter,1
,Rindge,Congressional District 2,R,Jim Lawrence,1894
,Rindge,Congressional District 2,D,Ann McLane Kuster,1240
,Rindge,Congressional District 2,IND,John J. Babiarz,178
,Rindge,Congressional District 2,,Scatter,
,Roxbury,Congressional District 2,R,Jim Lawrence,48
,Roxbury,Congressional District 2,D,Ann McLane Kuster,65
,Roxbury,Congressional District 2,IND,John J. Babiarz,12
,Roxbury,Congressional District 2,,Scatter,
,Rumney,Congressional District 2,R,Jim Lawrence,419
,Rumney,Congressional District 2,D,Ann McLane Kuster,376
,Rumney,Congressional District 2,IND,John J. Babiarz,49
,Rumney,Congressional District 2,,Scatter,
,Salem,Congressional District 2,R,Jim Lawrence,8084
,Salem,Congressional District 2,D,Ann McLane Kuster,6143
,Salem,Congressional District 2,IND,John J. Babiarz,817
,Salem,Congressional District 2,,Scatter,11
,Salisbury,Congressional District 2,R,Jim Lawrence,439
,Salisbury,Congressional District 2,D,Ann McLane Kuster,322
,Salisbury,Congressional District 2,IND,John J. Babiarz,34
,Salisbury,Congressional District 2,,Scatter,
,Sargent's Purchase,Congressional District 2,R,Jim Lawrence,--
,Sargent's Purchase,Congressional District 2,D,Ann McLane Kuster,--
,Sargent's Purchase,Congressional District 2,IND,John J. Babiarz,
,Sargent's Purchase,Congressional District 2,,Scatter,--
,Second College Grant,Congressional District 2,R,Jim Lawrence,--
,Second College Grant,Congressional District 2,D,Ann McLane Kuster,--
,Second College Grant,Congressional District 2,IND,John J. Babiarz,
,Second College Grant,Congressional District 2,,Scatter,--
,Sharon,Congressional District 2,R,Jim Lawrence,99
,Sharon,Congressional District 2,D,Ann McLane Kuster,135
,Sharon,Congressional District 2,IND,John J. Babiarz,12
,Sharon,Congressional District 2,,Scatter,
,Shelburne,Congressional District 2,R,Jim Lawrence,105
,Shelburne,Congressional District 2,D,Ann McLane Kuster,131
,Shelburne,Congressional District 2,IND,John J. Babiarz,11
,Shelburne,Congressional District 2,,Scatter,
,Springfield,Congressional District 2,R,Jim Lawrence,398
,Springfield,Congressional District 2,D,Ann McLane Kuster,347
,Springfield,Congressional District 2,IND,John J. Babiarz,47
,Springfield,Congressional District 2,,Scatter,
,Stark,Congressional District 2,R,Jim Lawrence,148
,Stark,Congressional District 2,D,Ann McLane Kuster,124
,Stark,Congressional District 2,IND,John J. Babiarz,12
,Stark,Congressional District 2,,Scatter,
,Stewartstown,Congressional District 2,R,Jim Lawrence,189
,Stewartstown,Congressional District 2,D,Ann McLane Kuster,108
,Stewartstown,Congressional District 2,IND,John J. Babiarz,14
,Stewartstown,Congressional District 2,,Scatter,
,Stoddard,Congressional District 2,R,Jim Lawrence,349
,Stoddard,Congressional District 2,D,Ann McLane Kuster,366
,Stoddard,Congressional District 2,IND,John J. Babiarz,36
,Stoddard,Congressional District 2,,Scatter,
,Stratford,Congressional District 2,R,Jim Lawrence,98
,Stratford,Congressional District 2,D,Ann McLane Kuster,137
,Stratford,Congressional District 2,IND,John J. Babiarz,22
,Stratford,Congressional District 2,,Scatter,
,Success,Congressional District 2,R,Jim Lawrence,--
,Success,Congressional District 2,D,Ann McLane Kuster,--
,Success,Congressional District 2,IND,John J. Babiarz,
,Success,Congressional District 2,,Scatter,--
,Sugar Hill,Congressional District 2,R,Jim Lawrence,165
,Sugar Hill,Congressional District 2,D,Ann McLane Kuster,242
,Sugar Hill,Congressional District 2,IND,John J. Babiarz,9
,Sugar Hill,Congressional District 2,,Scatter,
,Sullivan,Congressional District 2,R,Jim Lawrence,161
,Sullivan,Congressional District 2,D,Ann McLane Kuster,214
,Sullivan,Congressional District 2,IND,John J. Babiarz,15
,Sullivan,Congressional District 2,,Scatter,
,Sunapee,Congressional District 2,R,Jim Lawrence,1065
,Sunapee,Congressional District 2,D,Ann McLane Kuster,890
,Sunapee,Congressional District 2,IND,John J. Babiarz,84
,Sunapee,Congressional District 2,,Scatter,2
,Surry,Congressional District 2,R,Jim Lawrence,227
,Surry,Congressional District 2,D,Ann McLane Kuster,257
,Surry,Congressional District 2,IND,John J. Babiarz,11
,Surry,Congressional District 2,,Scatter,
,Sutton,Congressional District 2,R,Jim Lawrence,557
,Sutton,Congressional District 2,D,Ann McLane Kuster,608
,Sutton,Congressional District 2,IND,John J. Babiarz,51
,Sutton,Congressional District 2,,Scatter,
,Swanzey,Congressional District 2,R,Jim Lawrence,1694
,Swanzey,Congressional District 2,D,Ann McLane Kuster,1810
,Swanzey,Congressional District 2,IND,John J. Babiarz,180
,Swanzey,Congressional District 2,,Scatter,
,Temple,Congressional District 2,R,Jim Lawrence,390
,Temple,Congressional District 2,D,Ann McLane Kuster,411
,Temple,Congressional District 2,IND,John J. Babiarz,44
,Temple,Congressional District 2,,Scatter,3
,Thomp. and Mes's Pur.,Congressional District 2,R,Jim Lawrence,--
,Thomp. and Mes's Pur.,Congressional District 2,D,Ann McLane Kuster,--
,Thomp. and Mes's Pur.,Congressional District 2,IND,John J. Babiarz,
,Thomp. and Mes's Pur.,Congressional District 2,,Scatter,--
,Thornton,Congressional District 2,R,Jim Lawrence,625
,Thornton,Congressional District 2,D,Ann McLane Kuster,724
,Thornton,Congressional District 2,IND,John J. Babiarz,102
,Thornton,Congressional District 2,,Scatter,
,Troy,Congressional District 2,R,Jim Lawrence,426
,Troy,Congressional District 2,D,Ann McLane Kuster,481
,Troy,Congressional District 2,IND,John J. Babiarz,50
,Troy,Congressional District 2,,Scatter,
,Unity,Congressional District 2,R,Jim Lawrence,404
,Unity,Congressional District 2,D,Ann McLane Kuster,328
,Unity,Congressional District 2,IND,John J. Babiarz,28
,Unity,Congressional District 2,,Scatter,
,Walpole,Congressional District 2,R,Jim Lawrence,789
,Walpole,Congressional District 2,D,Ann McLane Kuster,1218
,Walpole,Congressional District 2,IND,John J. Babiarz,63
,Walpole,Congressional District 2,,Scatter,1
,Warner,Congressional District 2,R,Jim Lawrence,771
,Warner,Congressional District 2,D,Ann McLane Kuster,905
,Warner,Congressional District 2,IND,John J. Babiarz,67
,Warner,Congressional District 2,,Scatter,
,Warren,Congressional District 2,R,Jim Lawrence,225
,Warren,Congressional District 2,D,Ann McLane Kuster,209
,Warren,Congressional District 2,IND,John J. Babiarz,15
,Warren,Congressional District 2,,Scatter,
,Washington,Congressional District 2,R,Jim Lawrence,381
,Washington,Congressional District 2,D,Ann McLane Kuster,248
,Washington,Congressional District 2,IND,John J. Babiarz,23
,Washington,Congressional District 2,,Scatter,
,Waterville Valley,Congressional District 2,R,Jim Lawrence,117
,Waterville Valley,Congressional District 2,D,Ann McLane Kuster,137
,Waterville Valley,Congressional District 2,IND,John J. Babiarz,9
,Waterville Valley,Congressional District 2,,Scatter,1
